"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"7FD2358691596940174C16B","866518","2013-08-10 14:05:57.813000000","","60","Current","",".144530",".121900",".111900",".107600",".034900",".072700","6","A","9.000000","3","TX","Analyst","Self-employed","7","False","False","","2013-08-10 14:05:47","740","759","1993-01-01 00:00:00","11","8","20","4","437.000000","0",".000000","0",".000000","0","0","0","20571.000000",".770000","5829.000000","15.000000",".930000","1.000000","","$100,000+","False","8333.333333","6D2B368934458044629F22D","1","35","34","1","0","4000.000000",".000000","38","0","","7","99040","5000","2013-08-14 00:00:00","Q3 2013","04B8342808838906376587E","111.700000","670.200000","372.400000","297.800000","-24.430000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","91"
"7FD53484890374038D620FA","459679","2010-05-24 06:28:46.750000000","","36","Completed","2013-05-28 00:00:00",".285740",".262500",".252500",".146300",".100000",".146300","3","D","7.000000","7","WA","Tradesman - Carpenter","Full-time","146","True","False","","2010-05-24 06:28:43","640","659","1993-11-15 00:00:00","4","4","19","1","25.000000","2","3.000000","1",".000000","6","0","0",".000000",".000000","1000.000000","16.000000",".500000",".000000",".110000","$50,000-74,999","True","5395.000000","4170358891350727525DD75","1","26","26","0","0","3000.000000","1055.410000","2","0","","46","42778","4000","2010-05-28 00:00:00","Q2 2010","0FC53410487553753728E34","161.700000","5828.370000","4000.000000","1828.370000","-69.660000",".000000",".000000",".000000",".000000","1.000000","1","0",".000000","109"
"7FD93388285347535BC6628","132200","2007-05-03 12:04:27.380000000","B","36","Completed","2008-10-15 00:00:00",".136540",".129500",".119500","","","","","","","0","MA","Professional","Full-time","130","False","True","F7A2338215637103933C510","2007-04-22 12:13:21.550000000","680","699","1983-04-01 00:00:00","14","8","40","5","1200.000000","0","3.000000","0",".000000","0","0","0","52495.000000",".790000","8657.000000","32.000000","1.000000","1.000000",".320000","$75,000-99,999","True","6291.666667","928833900692422077B3724","","","","","","","","","0","","82","14965","9800","2007-05-15 00:00:00","Q2 2007","25563387089302170A2F76F","329.960000","11228.460000","9800.000000","1428.460000","-110.310000",".000000",".000000",".000000",".000000","1.000000","1","1","50.000000","248"
"7D62352907039315624757D","534640","2011-10-21 12:50:19.257000000","","12","Completed","2012-10-26 00:00:00",".150770",".092900",".082900",".082700",".020000",".062700","6","A","8.000000","3","CA","Executive","Employed","153","True","False","","2011-10-21 12:50:16","760","779","1991-10-03 00:00:00","16","16","33","15","677.000000","1","8.000000","0",".000000","0","0","0","65736.000000",".520000","60294.000000","31.000000","1.000000","2.000000",".100000","$100,000+","True","11215.833333","47B9363422499092183EF2E","1","2","1","1","0","3365.000000",".000000","-17","0","","29","54927","2854","2011-10-26 00:00:00","Q4 2011","69CB35072611802419B1E3E","249.970000","2999.860000","2853.990000","145.870000","-15.640000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","40"
"7D6533771624902044269EB","76626","2006-12-20 09:21:53.687000000","HR","36","Defaulted","2007-11-10 00:00:00",".257570",".250000",".245000","","","","","","","0","CA","Food Service Management","Not available","","False","True","F3BE336490588367617A2BA","2006-12-20 09:03:50.623000000","480","499","1994-08-24 00:00:00","","","9","0",".000000","6","16.000000","8","","0","0","","","","","","","",".080000","Not displayed","True","2083.333333","5D0E337883278722891B92D","","","","","","","","","166","10","86","6352","4000","2007-01-12 00:00:00","Q1 2007","494F337381452884609452B","159.040000","755.200000","247.530000","507.670000","-5.780000","-80.270000","3752.500000","3752.470000",".000000","1.000000","0","0",".000000","102"
"7D6F33677656167758B32AC","38372","2006-09-11 05:03:58.757000000","C","36","Chargedoff","2009-01-29 00:00:00",".227440",".220000",".195000","","","","","","","0","MD","","","","False","True","F4E13366262640478961740","2006-09-11 04:23:42.273000000","640","659","1986-08-01 00:00:00","","","27","7","138.000000","1","6.000000","2","","8","1","","","","","","","",".180000","Not displayed","True","2666.666667","D2F73370032298930DD84F7","","","","","","","","","1989","28","90","3577","7866","2006-09-28 00:00:00","Q3 2006","0F2733649767940114E7983","300.410000","6683.400000","4423.080000","2260.320000","-56.520000",".000000","3442.920000","3442.920000",".000000","1.000000","0","0",".000000","82"
"7D7D3422972217892D1CA2D","342488","2008-06-01 10:26:19.157000000","A","36","Completed","2011-03-24 00:00:00",".125030",".111000",".101000","","","","","","","1","NC","Other","Retired","77","True","False","","2008-06-01 10:06:00.290000000","740","759","1981-09-01 00:00:00","8","8","27","6","727.000000","0","4.000000","0",".000000","0","0","0","25885.000000",".950000","1230.000000","26.000000",".920000",".000000",".370000","$50,000-74,999","True","5000.000000","F5AA34223906220746A05A8","","","","","","","","","0","","69","32529","9750","2008-06-10 00:00:00","Q2 2008","B1B23422482812047C4DEC0","315.530000","11496.890000","9749.990000","1746.900000","-157.380000",".000000",".000000",".000000",".000000","1.000000","1","0",".000000","275"
"7D81341593934140853727A","296524","2008-03-21 07:56:24.650000000","AA","36","Chargedoff","2010-06-30 00:00:00",".131920",".124900",".124900","","","","","","","3","KY","Other","Full-time","17","False","False","","2008-03-21 07:36:43.617000000","760","779","1995-07-18 00:00:00","6","6","21","4","243.000000","2","3.000000","0",".000000","0","0","0","7655.000000",".420000","7035.000000","20.000000","1.000000","1.000000",".270000","$25,000-49,999","True","3845.250000","97823417826566807849B43","","","","","","","","","1470","27","71","29148","15001","2008-04-01 00:00:00","Q2 2008","3DA434163707851891CBB85","501.770000","11522.170000","8591.030000","2931.140000",".000000","-42.500000","6409.980000","6409.970000",".000000","1.000000","0","0",".000000","385"
"0A193591253849840BCF49E","944577","2013-10-01 08:39:37.830000000","","36","Current","",".252790",".215000",".205000",".188280",".102500",".085780","3","D","1.000000","1","IL","Professional","Employed","52","False","False","","2013-11-26 19:33:09","700","719","2007-09-24 00:00:00","5","5","9","3","134.000000","2","5.000000","0",".000000","0","0","0","5092.000000",".480000","5458.000000","9.000000","1.000000","1.000000",".250000","$50,000-74,999","True","5581.666667","8E433700359189541B82512","","","","","","","","","0","","3","119316","15000","2013-12-05 00:00:00","Q4 2013","B65A349207767706556F3AB","568.980000","1129.124400","595.540000","533.584400","-25.230000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0A2F3582024402966CFDBFD","814415","2013-06-19 10:44:28.493000000","","60","Current","",".261280",".235900",".225900",".208500",".092500",".116000","3","D","5.000000","1","KS","Accountant/CPA","Employed","117","True","False","","2013-06-19 10:44:15","700","719","2000-05-06 00:00:00","12","11","29","8","517.000000","0",".000000","0",".000000","0","0","0","12601.000000",".530000","6712.000000","19.000000",".940000",".000000",".460000","$25,000-49,999","True","2416.666667","306936862764367887CB470","","","","","","","","","0","","9","94081","4000","2013-06-24 00:00:00","Q2 2013","5A733582653106020138A4C","114.120000","912.960000","299.930000","613.030000","-26.000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","36"
"0A353563870597903841CAC","673968","2012-11-20 09:02:21.173000000","","60","Current","",".226930",".202400",".192400",".181300",".059900",".121400","5","B","8.000000","1","OH","Nurse (RN)","Employed","250","True","False","","2012-10-24 12:15:50","700","719","1989-05-06 00:00:00","12","12","23","12","513.000000","0","1.000000","0",".000000","0","0","0","16819.000000",".660000","4114.000000","19.000000","1.000000",".000000",".200000","$50,000-74,999","True","6020.166667","1ECF366799094331506A161","","","","","","","","","0","","16","78491","5000","2012-11-27 00:00:00","Q4 2012","A0C835548373095514DE5F5","133.140000","1997.100000","824.080000","1173.020000","-57.950000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","31"
"0A4435212662578714D531E","518549","2011-07-26 17:31:55.103000000","","36","Completed","2011-08-23 00:00:00",".093330",".089900",".079900",".079900",".019500",".060400","7","AA","10.000000","7","NJ","Analyst","Employed","33","True","False","","2011-07-26 17:31:50","820","839","1994-10-31 00:00:00","7","7","35","5","180.000000","0","4.000000","0",".000000","0","0","0","7375.000000",".210000","27225.000000","33.000000",".970000",".000000",".050000","$100,000+","True","12500.000000","BDB736258956711079ED0DC","","","","","","","","","0","","31","52191","15000","2011-08-11 00:00:00","Q3 2011","BBFD3516808811235E8A4D4","476.930000","15044.330000","15000.000000","44.330000","-4.930000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","379"
"0A50341941817706285EAF8","311111","2008-04-15 12:16:44","D","36","Chargedoff","2009-05-24 00:00:00",".176770",".155000",".145000","","","","","","","1","NY","Student - College Graduate Student","Full-time","9","False","False","","2008-03-21 10:49:37.800000000","600","619","1997-06-24 00:00:00","9","6","18","5","147.000000","1","7.000000","0",".000000","2","0","0","4382.000000",".120000","26583.000000","12.000000",".660000",".000000",".440000","$1-24,999","True","1791.666667","9D6A3419572626845324D63","","","","","","","","","1872","14","71","30011","7000","2008-04-23 00:00:00","Q2 2008","F786340728915696130E7E9","244.370000","1954.960000","1218.580000","736.380000","-46.530000",".000000","5781.920000","5781.420000",".000000","1.000000","1","1","50.000000","138"
"0A563603294561080AC9FB9","1227809","2014-03-04 17:15:55.043000000","","60","Current","",".198600",".174500",".164500",".153000",".077400",".075600","4","C","4.000000","1","CT","Attorney","Employed","59","True","False","","2014-03-04 17:15:58","680","699","1987-10-08 00:00:00","24","19","41","16","1804.000000","1","3.000000","0",".000000","0","0","0","105175.000000",".830000","21237.000000","36.000000","1.000000","2.000000",".220000","$100,000+","True","15432.000000","0C97370840718150444EB6C","","","","","","","","","0","","0","134925","20000","2014-03-07 00:00:00","Q1 2014","682F3708146864012666346","501.900000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0A6835975291028104DB5BE","1089807","2013-12-16 18:25:01.240000000","","36","Current","",".167320",".131400",".121400",".115670",".044900",".070770","5","B","10.000000","1","CA","Executive","Employed","95","False","False","","2013-12-07 11:50:41","660","679","2001-08-01 00:00:00","13","11","25","9","475.000000","1","11.000000","0",".000000","0","0","0","11652.000000",".420000","15068.000000","16.000000",".810000","2.000000",".320000","$75,000-99,999","True","7083.333333","40E63700755743360938620","1","13","13","0","0","5500.000000",".000000","","0","","3","122387","25000","2013-12-18 00:00:00","Q4 2013","D24C355123556636689D256","844.040000","1688.080000","1136.390000","551.690000","-41.980000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","425"
"0A6D3407694573999D8E449","249008","2007-12-11 13:22:38.640000000","C","36","Chargedoff","2008-08-20 00:00:00",".337850",".329900",".319900","","","","","","","1","IL","Sales - Commission","Full-time","3","False","False","","2007-11-19 14:23:18.537000000","660","679","1996-04-05 00:00:00","2","1","30","1","85.000000","4","10.000000","0",".000000","1","1","0","10650.000000",".640000","5850.000000","24.000000",".700000",".000000",".250000","$25,000-49,999","True","2916.666667","25143408622940689E6859B","","","","","","","","","2119","8","75","23853","3500","2007-12-21 00:00:00","Q4 2007","43913405896968300FBAA7F","154.370000","433.110000","6.510000","426.600000","-27.190000","-78.720000","3493.500000","3493.490000","154.370000","1.000000","0","0",".000000","31"
"09E8350465843192809663F","489608","2010-12-31 16:11:23.507000000","","36","Completed","2012-04-03 00:00:00",".330970",".295000",".285000",".277800",".108000",".169800","3","D","7.000000","7","UT","Skilled Labor","Employed","16","False","False","","2010-12-31 16:11:18","680","699","2002-04-12 00:00:00","5","5","9","4","25.000000","0","3.000000","0",".000000","0","0","0","2355.000000",".670000","1145.000000","6.000000","1.000000",".000000","","$25,000-49,999","False","2333.333333","882B3609327086948EE477C","","","","","","","","","0","","38","46458","2000","2011-01-11 00:00:00","Q1 2011","380435044051167860C59F2","84.360000","2629.650000","2000.000000","629.650000","-21.340000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","39"
"447E359089174351146F6CA","942486","2013-09-30 13:27:51.177000000","","36","Current","",".176010",".139900",".129900",".123800",".044900",".078900","5","B","9.000000","1","TX","Computer Programmer","Employed","0","False","False","","2013-09-30 13:27:53","740","759","2007-11-18 00:00:00","13","9","18","9","178.000000","0","5.000000","0",".000000","0","0","0","1603.000000",".140000","7915.000000","18.000000","1.000000","1.000000",".210000","$100,000+","True","8333.333333","356A3695495108496824C2C","","","","","","","","","0","","5","104437","35000","2013-10-02 00:00:00","Q4 2013","79953694377699699335572","1196.050000","5966.834900","4044.890000","1921.944900","-138.340000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"44833553366871687C0CAD2","616341","2012-07-25 14:54:15.093000000","","36","Completed","2012-11-29 00:00:00",".336650",".296900",".286900",".273800",".147500",".126300","2","E","5.000000","1","IL","Other","Employed","321","False","False","","2012-07-02 06:30:55","760","779","1986-11-01 00:00:00","9","6","33","6","584.000000","7","11.000000","0",".000000","0","0","0","31423.000000",".460000","35727.000000","33.000000","1.000000",".000000",".240000","$25,000-49,999","True","3702.916667","E7293656729337349E25352","","","","","","","","","0","","20","71542","4000","2012-07-30 00:00:00","Q3 2012","88EE3551323854858DA8924","169.130000","4232.390000","4000.000000","232.390000","-7.830000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","6"
"4490360189784469931FF42","1152475","2014-02-09 22:24:50.477000000","","36","Current","",".190290",".153500",".143500",".135070",".059900",".075170","5","B","3.000000","1","TX","Executive","Employed","123","False","False","","2014-02-09 22:24:53","740","759","2004-07-27 00:00:00","5","4","12","2","152.000000","2","8.000000","1","32.000000","0","0","0","5068.000000",".640000","2732.000000","7.000000",".870000","1.000000",".190000","$50,000-74,999","True","5333.333333","3127370530349829526C439","","","","","","","","","0","","1","131618","7500","2014-02-12 00:00:00","Q1 2014","285737055740530527650BE","261.280000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","43"
"44943594008092803EB1450","975256","2013-11-02 18:16:36.690000000","","36","Current","",".332150",".292500",".282500",".256910",".147500",".109410","2","E","2.000000","6","TX","Tradesman - Mechanic","Employed","31","False","False","","2013-11-02 18:16:39","660","679","2011-03-13 00:00:00","3","3","6","2","74.000000","5","19.000000","0",".000000","0","0","0","594.000000",".000000","4500.000000","4.000000","1.000000",".000000",".140000","$50,000-74,999","True","4166.666667","464A36981273943637E7A0D","","","","","","","","","0","","4","108636","4000","2013-11-06 00:00:00","Q4 2013","0C39369741527672844F1FE","168.170000","501.304500","214.940000","286.364500","-9.910000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
